CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
93	69	29	70.41	98
94	53	31	63.10	84
95	75	30	71.43	105
96	64	33	65.98	97
97	75	32	70.09	107
98	59	44	57.28	103
99	50	35	58.82	85
100	12	23	34.29	35

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	88	410	17.67	498
2	47	113	29.38	160
3	49	211	18.85	260
4	24	264	8.33	288
5	19	319	5.62	338
6	10	392	2.49	402
7	11	198	5.26	209
8	10	235	4.08	245
9	8	207	3.72	215
10	7	243	2.80	250
11	16	245	6.13	261
12	6	226	2.59	232
13	12	257	4.46	269
14	8	253	3.07	261
15	10	250	3.85	260
16	13	252	4.91	265
17	10	247	3.89	257
18	5	254	1.93	259
19	10	239	4.02	249
20	8	259	3.00	267
21	4	263	1.50	267
22	11	254	4.15	265
23	8	252	3.08	260
24	6	242	2.42	248
25	8	285	2.73	293
26	5	259	1.89	264
27	6	261	2.25	267
28	6	272	2.16	278
29	3	259	1.15	262
30	9	267	3.26	276
31	9	265	3.28	274
32	4	282	1.40	286
33	9	266	3.27	275
34	7	248	2.75	255
35	4	265	1.49	269
36	5	295	1.67	300
37	9	287	3.04	296
38	6	247	2.37	253
39	10	309	3.13	319
40	4	256	1.54	260
41	5	264	1.86	269
42	13	277	4.48	290
43	4	295	1.34	299
44	10	265	3.64	275
45	7	235	2.89	242
46	11	274	3.86	285
47	10	257	3.75	267
48	6	268	2.19	274
49	6	275	2.14	281
50	9	270	3.23	279
51	9	305	2.87	314
52	6	283	2.08	289
53	7	273	2.50	280
54	10	260	3.70	270
55	5	259	1.89	264
56	8	243	3.19	251
57	8	283	2.75	291
58	6	253	2.32	259
59	4	256	1.54	260
60	9	271	3.21	280
61	10	274	3.52	284
62	7	256	2.66	263
63	6	241	2.43	247
64	9	222	3.90	231
65	5	253	1.94	258
66	8	206	3.74	214
67	8	252	3.08	260
68	4	254	1.55	258
69	6	246	2.38	252
70	6	257	2.28	263
71	9	230	3.77	239
72	5	237	2.07	242
73	3	242	1.22	245
74	6	221	2.64	227
75	4	231	1.70	235
76	8	230	3.36	238
77	6	190	3.06	196
78	11	198	5.26	209
79	3	227	1.30	230
80	10	194	4.90	204
81	5	188	2.59	193
82	10	200	4.76	210
83	9	195	4.41	204
84	5	185	2.63	190
85	4	181	2.16	185
86	4	190	2.06	194
87	7	168	4.00	175
88	6	173	3.35	179
89	6	160	3.61	166
90	5	175	2.78	180
91	9	155	5.49	164
92	6	171	3.39	177
93	8	197	3.90	205
94	7	164	4.09	171
95	3	179	1.65	182
96	10	134	6.94	144
97	11	177	5.85	188
98	8	143	5.30	151
99	8	154	4.94	162
100	1	115	0.86	116

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	162	298	35.22	460
2	181	394	31.48	575
3	144	380	27.48	524
4	101	426	19.17	527
5	55	599	8.41	654
6	42	685	5.78	727
7	43	766	5.32	809
8	47	802	5.54	849
9	49	699	6.55	748
10	40	706	5.36	746
11	39	714	5.18	753
12	40	695	5.44	735
13	31	727	4.09	758
14	28	700	3.85	728
15	40	741	5.12	781
16	38	658	5.46	696
17	36	743	4.62	779
18	37	710	4.95	747
19	30	684	4.20	714
20	35	681	4.89	716
21	38	690	5.22	728
22	28	698	3.86	726
23	32	731	4.19	763
24	32	701	4.37	733
25	28	713	3.78	741
26	24	762	3.05	786
27	30	741	3.89	771
28	26	742	3.39	768
29	24	802	2.91	826
30	27	760	3.43	787
31	35	686	4.85	721
32	24	764	3.05	788
33	25	752	3.22	777
34	30	755	3.82	785
35	33	753	4.20	786
36	24	726	3.20	750
37	35	743	4.50	778
38	26	761	3.30	787
39	33	751	4.21	784
40	21	758	2.70	779
41	24	790	2.95	814
42	16	777	2.02	793
43	25	746	3.24	771
44	27	759	3.44	786
45	18	802	2.20	820
46	20	771	2.53	791
47	14	747	1.84	761
48	14	732	1.88	746
49	25	733	3.30	758
50	29	743	3.76	772
51	23	725	3.07	748
52	27	741	3.52	768
53	28	714	3.77	742
54	25	743	3.26	768
55	14	745	1.84	759
56	21	719	2.84	740
57	27	713	3.65	740
58	16	710	2.20	726
59	18	753	2.33	771
60	19	698	2.65	717
61	26	718	3.49	744
62	16	695	2.25	711
63	25	704	3.43	729
64	16	728	2.15	744
65	26	676	3.70	702
66	23	673	3.30	696
67	16	681	2.30	697
68	18	685	2.56	703
69	25	652	3.69	677
70	28	641	4.19	669
71	15	619	2.37	634
72	18	639	2.74	657
73	22	613	3.46	635
74	20	652	2.98	672
75	20	613	3.16	633
76	13	627	2.03	640
77	19	569	3.23	588
78	24	616	3.75	640
79	22	568	3.73	590
80	12	593	1.98	605
81	14	596	2.30	610
82	23	558	3.96	581
83	25	552	4.33	577
84	14	514	2.65	528
85	22	536	3.94	558
86	21	538	3.76	559
87	17	529	3.11	546
88	17	536	3.07	553
89	19	501	3.65	520
90	17	507	3.24	524
91	25	493	4.83	518
92	22	501	4.21	523
93	32	477	6.29	509
94	26	465	5.30	491
95	27	412	6.15	439
96	29	442	6.16	471
97	24	472	4.84	496
98	21	441	4.55	462
99	24	434	5.24	458
100	20	357	5.31	377

