CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
86	13	454	2.78	467
87	17	482	3.41	499
88	9	467	1.89	476
89	12	413	2.82	425
90	8	410	1.91	418
91	9	455	1.94	464
92	16	427	3.61	443
93	14	434	3.12	448
94	8	418	1.88	426
95	17	433	3.78	450
96	13	395	3.19	408
97	16	419	3.68	435
98	14	397	3.41	411
99	13	390	3.23	403
100	13	303	4.11	316

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46	27	63.01	73
2	51	39	56.67	90
3	68	29	70.10	97
4	43	33	56.58	76
5	40	28	58.82	68
6	10	14	41.67	24
7	30	21	58.82	51
8	26	21	55.32	47
9	32	19	62.75	51
10	27	18	60.00	45
11	32	20	61.54	52
12	38	20	65.52	58
13	28	16	63.64	44
14	32	32	50.00	64
15	33	12	73.33	45
16	35	20	63.64	55
17	32	32	50.00	64
18	34	17	66.67	51
19	20	15	57.14	35
20	29	19	60.42	48
21	35	13	72.92	48
22	32	16	66.67	48
23	23	13	63.89	36
24	19	16	54.29	35
25	34	14	70.83	48
26	30	11	73.17	41
27	23	7	76.67	30
28	32	15	68.09	47
29	32	10	76.19	42
30	23	11	67.65	34
31	28	8	77.78	36
32	30	15	66.67	45
33	23	11	67.65	34
34	25	9	73.53	34
35	32	10	76.19	42
36	27	9	75.00	36
37	21	7	75.00	28
38	24	2	92.31	26
39	24	8	75.00	32
40	27	12	69.23	39
41	30	2	93.75	32
42	17	12	58.62	29
43	19	11	63.33	30
44	24	6	80.00	30
45	23	5	82.14	28
46	22	8	73.33	30
47	18	10	64.29	28
48	15	12	55.56	27
49	11	8	57.89	19
50	13	6	68.42	19
51	25	6	80.65	31
52	26	6	81.25	32
53	20	3	86.96	23
54	18	5	78.26	23
55	16	3	84.21	19
56	16	7	69.57	23
57	15	4	78.95	19
58	14	11	56.00	25
59	18	14	56.25	32
60	15	12	55.56	27
61	12	5	70.59	17
62	17	7	70.83	24
63	14	5	73.68	19
64	10	5	66.67	15
65	11	5	68.75	16
66	8	4	66.67	12
67	9	6	60.00	15
68	5	2	71.43	7
69	7	11	38.89	18
70	6	3	66.67	9
71	12	4	75.00	16
72	11	7	61.11	18
73	5	3	62.50	8
74	7	1	87.50	8
75	4	2	66.67	6
76	7	7	50.00	14
77	11	2	84.62	13
78	10	7	58.82	17
79	3	6	33.33	9
80	8	4	66.67	12
81	9	0	100.00	9
82	10	4	71.43	14
83	11	3	78.57	14
84	4	3	57.14	7
85	7	5	58.33	12
86	5	5	50.00	10
87	11	4	73.33	15
88	7	6	53.85	13
89	6	4	60.00	10
90	3	5	37.50	8
91	7	2	77.78	9
92	6	2	75.00	8
93	4	0	100.00	4
94	7	0	100.00	7
95	8	4	66.67	12
96	5	1	83.33	6
97	2	2	50.00	4
98	3	2	60.00	5
99	2	2	50.00	4
100	1	2	33.33	3

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46	220	17.29	266
2	18	78	18.75	96
3	26	109	19.26	135
4	17	109	13.49	126
5	7	105	6.25	112
6	5	155	3.12	160
7	5	83	5.68	88
8	4	85	4.49	89
9	4	102	3.77	106
10	7	79	8.14	86
11	6	114	5.00	120
12	5	79	5.95	84
13	10	73	12.05	83
14	2	85	2.30	87
15	4	75	5.06	79
16	4	78	4.88	82
17	2	71	2.74	73
18	1	82	1.20	83
19	3	67	4.29	70
20	2	83	2.35	85
21	4	77	4.94	81
22	3	80	3.61	83
23	4	76	5.00	80
24	1	84	1.18	85
25	2	78	2.50	80
26	3	73	3.95	76
27	1	62	1.59	63
28	1	77	1.28	78
29	2	63	3.08	65
30	3	70	4.11	73
31	1	53	1.85	54
32	3	67	4.29	70
33	6	65	8.45	71
34	0	59	0.00	59
35	2	63	3.08	65
36	2	59	3.28	61
37	1	43	2.27	44
38	1	56	1.75	57
39	2	66	2.94	68
40	0	49	0.00	49
41	2	60	3.23	62
42	3	44	6.38	47
43	0	42	0.00	42
44	0	61	0.00	61
45	3	60	4.76	63
46	0	42	0.00	42
47	1	44	2.22	45
48	2	45	4.26	47
49	0	35	0.00	35
50	2	36	5.26	38
51	3	53	5.36	56
52	1	31	3.12	32
53	1	41	2.38	42
54	0	26	0.00	26
55	1	45	2.17	46
56	2	37	5.13	39
57	2	32	5.88	34
58	0	31	0.00	31
59	2	36	5.26	38
60	3	38	7.32	41
61	0	28	0.00	28
62	0	34	0.00	34
63	0	33	0.00	33
64	0	26	0.00	26
65	1	35	2.78	36
66	0	28	0.00	28
67	1	44	2.22	45
68	1	31	3.12	32
69	0	24	0.00	24
70	2	18	10.00	20
71	2	31	6.06	33
72	0	25	0.00	25
73	0	21	0.00	21
74	1	22	4.35	23
75	1	24	4.00	25
76	0	20	0.00	20
77	0	27	0.00	27
78	1	23	4.17	24
79	0	19	0.00	19
80	0	20	0.00	20
81	0	18	0.00	18
82	1	20	4.76	21
83	0	21	0.00	21
84	0	11	0.00	11
85	0	21	0.00	21
86	1	16	5.88	17
87	0	20	0.00	20
88	0	16	0.00	16
89	1	17	5.56	18
90	0	18	0.00	18
91	1	15	6.25	16
92	0	7	0.00	7
93	0	15	0.00	15
94	0	10	0.00	10
95	0	14	0.00	14
96	0	17	0.00	17
97	0	13	0.00	13
98	0	10	0.00	10
99	0	16	0.00	16
100	0	9	0.00	9

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	71	154	31.56	225
2	86	216	28.48	302
3	45	195	18.75	240
4	36	230	13.53	266
5	30	264	10.20	294
6	20	302	6.21	322
7	19	347	5.19	366
8	23	316	6.78	339
9	14	308	4.35	322
10	14	315	4.26	329
11	15	281	5.07	296
12	17	268	5.96	285
13	8	273	2.85	281
14	13	275	4.51	288
15	13	251	4.92	264
16	19	266	6.67	285
17	12	284	4.05	296
18	14	264	5.04	278
19	13	275	4.51	288
20	14	239	5.53	253
21	9	228	3.80	237
22	11	227	4.62	238
23	11	217	4.82	228
24	9	207	4.17	216
25	5	207	2.36	212
26	12	227	5.02	239
27	8	219	3.52	227
28	7	217	3.12	224
29	13	218	5.63	231
30	4	221	1.78	225
31	3	201	1.47	204
32	8	196	3.92	204
33	4	177	2.21	181
34	4	218	1.80	222
35	5	152	3.18	157
36	4	182	2.15	186
37	8	166	4.60	174
38	6	165	3.51	171
39	7	162	4.14	169
40	2	167	1.18	169
41	1	181	0.55	182
42	0	176	0.00	176
43	5	158	3.07	163
44	3	147	2.00	150
45	4	151	2.58	155
46	1	162	0.61	163
47	1	140	0.71	141
48	1	125	0.79	126
49	7	132	5.04	139
50	1	132	0.75	133
51	1	135	0.74	136
52	3	116	2.52	119
53	4	119	3.25	123
54	1	117	0.85	118
55	1	118	0.84	119
56	0	102	0.00	102
57	3	109	2.68	112
58	3	119	2.46	122
59	6	112	5.08	118
60	2	113	1.74	115
61	1	129	0.77	130
62	4	110	3.51	114
63	3	112	2.61	115
64	2	99	1.98	101
65	2	84	2.33	86
66	0	96	0.00	96
67	1	96	1.03	97
68	1	90	1.10	91
69	3	98	2.97	101
70	4	99	3.88	103
71	2	83	2.35	85
72	1	69	1.43	70
73	2	96	2.04	98
74	2	83	2.35	85
75	0	89	0.00	89
76	3	69	4.17	72
77	1	65	1.52	66
78	2	79	2.47	81
79	2	73	2.67	75
80	2	67	2.90	69
81	0	67	0.00	67
82	3	69	4.17	72
83	0	63	0.00	63
84	1	64	1.54	65
85	2	56	3.45	58
86	1	58	1.69	59
87	0	52	0.00	52
88	1	48	2.04	49
89	1	53	1.85	54
90	0	53	0.00	53
91	0	53	0.00	53
92	2	54	3.57	56
93	0	52	0.00	52
94	0	55	0.00	55
95	1	47	2.08	48
96	1	49	2.00	50
97	2	42	4.55	44
98	2	49	3.92	51
99	1	44	2.22	45
100	0	31	0.00	31

