CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
28	35	737	4.53	772
29	31	759	3.92	790
30	30	723	3.98	753
31	16	792	1.98	808
32	27	749	3.48	776
33	23	758	2.94	781
34	21	791	2.59	812
35	19	768	2.41	787
36	33	725	4.35	758
37	24	761	3.06	785
38	32	737	4.16	769
39	24	760	3.06	784
40	20	758	2.57	778
41	27	755	3.45	782
42	23	732	3.05	755
43	25	750	3.23	775
44	29	768	3.64	797
45	26	766	3.28	792
46	28	765	3.53	793
47	14	756	1.82	770
48	20	798	2.44	818
49	21	763	2.68	784
50	30	712	4.04	742
51	20	729	2.67	749
52	30	737	3.91	767
53	25	780	3.11	805
54	20	715	2.72	735
55	30	744	3.88	774
56	16	773	2.03	789
57	20	717	2.71	737
58	20	755	2.58	775
59	28	690	3.90	718
60	20	720	2.70	740
61	18	696	2.52	714
62	22	693	3.08	715
63	12	728	1.62	740
64	19	716	2.59	735
65	23	686	3.24	709
66	21	677	3.01	698
67	21	713	2.86	734
68	22	697	3.06	719
69	17	692	2.40	709
70	24	671	3.45	695
71	16	618	2.52	634
72	18	599	2.92	617
73	30	628	4.56	658
74	27	613	4.22	640
75	16	607	2.57	623
76	17	629	2.63	646
77	34	618	5.21	652
78	17	637	2.60	654
79	29	607	4.56	636
80	24	594	3.88	618
81	25	598	4.01	623
82	20	587	3.29	607
83	19	561	3.28	580
84	23	578	3.83	601
85	13	564	2.25	577
86	23	544	4.06	567
87	22	572	3.70	594
88	21	549	3.68	570
89	15	492	2.96	507
90	14	495	2.75	509
91	16	511	3.04	527
92	24	476	4.80	500
93	17	511	3.22	528
94	19	518	3.54	537
95	28	545	4.89	573
96	25	494	4.82	519
97	25	514	4.64	539
98	25	463	5.12	488
99	23	459	4.77	482
100	21	391	5.10	412

