CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
94	7	155	4.32	162
95	1	141	0.70	142
96	6	154	3.75	160
97	7	152	4.40	159
98	2	135	1.46	137
99	8	154	4.94	162
100	3	122	2.40	125

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	113	281	28.68	394
2	147	314	31.89	461
3	99	364	21.38	463
4	77	344	18.29	421
5	37	532	6.50	569
6	32	563	5.38	595
7	39	655	5.62	694
8	30	639	4.48	669
9	25	672	3.59	697
10	33	624	5.02	657
11	33	652	4.82	685
12	27	630	4.11	657
13	22	658	3.24	680
14	31	598	4.93	629
15	32	637	4.78	669
16	27	617	4.19	644
17	33	667	4.71	700
18	26	619	4.03	645
19	25	613	3.92	638
20	29	662	4.20	691
21	21	626	3.25	647
22	22	585	3.62	607
23	16	608	2.56	624
24	12	613	1.92	625
25	22	622	3.42	644
26	23	642	3.46	665
27	22	632	3.36	654
28	25	646	3.73	671
29	25	668	3.61	693
30	24	627	3.69	651
31	21	657	3.10	678
32	25	643	3.74	668
33	26	664	3.77	690
34	24	656	3.53	680
35	19	699	2.65	718
36	24	631	3.66	655
37	18	641	2.73	659
38	23	649	3.42	672
39	16	654	2.39	670
40	14	616	2.22	630
41	23	643	3.45	666
42	15	619	2.37	634
43	23	628	3.53	651
44	19	627	2.94	646
45	17	666	2.49	683
46	24	636	3.64	660
47	20	652	2.98	672
48	15	641	2.29	656
49	14	641	2.14	655
50	21	641	3.17	662
51	13	671	1.90	684
52	13	636	2.00	649
53	19	608	3.03	627
54	15	645	2.27	660
55	11	666	1.62	677
56	19	660	2.80	679
57	22	652	3.26	674
58	10	655	1.50	665
59	12	642	1.83	654
60	16	637	2.45	653
61	15	612	2.39	627
62	13	598	2.13	611
63	20	601	3.22	621
64	13	563	2.26	576
65	16	588	2.65	604
66	10	583	1.69	593
67	18	564	3.09	582
68	10	576	1.71	586
69	20	565	3.42	585
70	20	620	3.12	640
71	20	598	3.24	618
72	10	585	1.68	595
73	18	562	3.10	580
74	14	583	2.35	597
75	16	549	2.83	565
76	14	519	2.63	533
77	25	515	4.63	540
78	19	538	3.41	557
79	16	537	2.89	553
80	10	547	1.80	557
81	20	458	4.18	478
82	10	501	1.96	511
83	17	521	3.16	538
84	14	459	2.96	473
85	16	459	3.37	475
86	8	472	1.67	480
87	13	482	2.63	495
88	11	473	2.27	484
89	12	488	2.40	500
90	8	489	1.61	497
91	15	431	3.36	446
92	10	415	2.35	425
93	19	458	3.98	477
94	17	406	4.02	423
95	19	432	4.21	451
96	16	382	4.02	398
97	22	388	5.37	410
98	15	392	3.69	407
99	11	397	2.70	408
100	2	315	0.63	317

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	53	36	59.55	89
2	79	38	67.52	117
3	66	33	66.67	99
4	44	34	56.41	78
5	43	32	57.33	75
6	27	24	52.94	51
7	33	22	60.00	55
8	34	16	68.00	50
9	37	21	63.79	58
10	33	24	57.89	57
11	39	16	70.91	55
12	42	20	67.74	62
13	42	19	68.85	61
14	42	18	70.00	60
15	47	18	72.31	65
16	35	25	58.33	60
17	45	32	58.44	77
18	47	14	77.05	61
19	45	16	73.77	61
20	46	21	68.66	67
21	35	22	61.40	57
22	32	18	64.00	50
23	33	21	61.11	54
24	47	12	79.66	59
25	30	27	52.63	57
26	29	15	65.91	44
27	37	21	63.79	58
28	30	16	65.22	46
29	31	14	68.89	45
30	24	20	54.55	44
31	39	16	70.91	55
32	35	10	77.78	45
33	31	20	60.78	51
34	22	9	70.97	31
35	31	14	68.89	45
36	29	16	64.44	45
37	29	15	65.91	44
38	28	11	71.79	39
39	25	7	78.12	32
40	21	12	63.64	33
41	33	14	70.21	47
42	24	18	57.14	42
43	24	16	60.00	40
44	24	9	72.73	33
45	21	5	80.77	26
46	37	12	75.51	49
47	23	9	71.88	32
48	20	7	74.07	27
49	23	7	76.67	30
50	21	10	67.74	31
51	36	7	83.72	43
52	21	9	70.00	30
53	21	9	70.00	30
54	21	11	65.62	32
55	28	5	84.85	33
56	21	13	61.76	34
57	17	5	77.27	22
58	28	6	82.35	34
59	16	7	69.57	23
60	19	7	73.08	26
61	20	5	80.00	25
62	14	4	77.78	18
63	15	9	62.50	24
64	15	6	71.43	21
65	11	5	68.75	16
66	18	4	81.82	22
67	12	4	75.00	16
68	17	3	85.00	20
69	15	5	75.00	20
70	18	11	62.07	29
71	19	6	76.00	25
72	14	12	53.85	26
73	15	7	68.18	22
74	15	4	78.95	19
75	8	4	66.67	12
76	6	6	50.00	12
77	16	4	80.00	20
78	12	2	85.71	14
79	14	3	82.35	17
80	8	5	61.54	13
81	12	5	70.59	17
82	13	4	76.47	17
83	5	4	55.56	9
84	7	6	53.85	13
85	3	8	27.27	11
86	7	1	87.50	8
87	3	3	50.00	6
88	7	2	77.78	9
89	10	4	71.43	14
90	8	2	80.00	10
91	6	5	54.55	11
92	9	3	75.00	12
93	12	1	92.31	13
94	8	3	72.73	11
95	2	1	66.67	3
96	9	4	69.23	13
97	3	5	37.50	8
98	8	2	80.00	10
99	3	3	50.00	6
100	4	0	100.00	4

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	39	218	15.18	257
2	17	67	20.24	84
3	14	77	15.38	91
4	16	86	15.69	102
5	5	157	3.09	162
6	5	154	3.14	159
7	3	99	2.94	102
8	2	84	2.33	86
9	7	84	7.69	91
10	5	85	5.56	90
11	4	103	3.74	107
12	6	86	6.52	92
13	3	100	2.91	103
14	4	100	3.85	104
15	2	67	2.90	69
16	5	87	5.43	92
17	1	99	1.00	100
18	6	91	6.19	97
19	5	85	5.56	90
20	2	87	2.25	89
21	3	81	3.57	84
22	3	87	3.33	90
23	1	70	1.41	71
24	4	80	4.76	84
25	0	76	0.00	76
26	4	88	4.35	92
27	3	70	4.11	73
28	2	77	2.53	79
29	3	72	4.00	75
30	1	61	1.61	62
31	0	78	0.00	78
32	1	71	1.39	72
33	1	59	1.67	60
34	1	78	1.27	79
35	1	71	1.39	72
36	0	54	0.00	54
37	1	80	1.23	81
38	1	50	1.96	51
39	2	65	2.99	67
40	3	70	4.11	73
41	1	51	1.92	52
42	1	59	1.67	60
43	1	59	1.67	60
44	1	45	2.17	46
45	1	54	1.82	55
46	2	56	3.45	58
47	3	49	5.77	52
48	1	51	1.92	52
49	1	46	2.13	47
50	2	39	4.88	41
51	1	38	2.56	39
52	1	37	2.63	38
53	1	36	2.70	37
54	1	27	3.57	28
55	1	53	1.85	54
56	0	40	0.00	40
57	0	31	0.00	31
58	0	35	0.00	35
59	1	43	2.27	44
60	1	35	2.78	36
61	1	34	2.86	35
62	0	32	0.00	32
63	2	30	6.25	32
64	2	28	6.67	30
65	1	38	2.56	39
66	1	37	2.63	38
67	1	22	4.35	23
68	0	31	0.00	31
69	2	40	4.76	42
70	1	37	2.63	38
71	0	26	0.00	26
72	1	25	3.85	26
73	0	30	0.00	30
74	1	27	3.57	28
75	1	25	3.85	26
76	0	30	0.00	30
77	1	27	3.57	28
78	0	22	0.00	22
79	0	19	0.00	19
80	1	31	3.12	32
81	1	19	5.00	20
82	1	21	4.55	22
83	0	17	0.00	17
84	0	16	0.00	16
85	0	27	0.00	27
86	0	14	0.00	14
87	0	22	0.00	22
88	0	8	0.00	8
89	0	13	0.00	13
90	1	16	5.88	17
91	0	16	0.00	16
92	1	15	6.25	16
93	0	18	0.00	18
94	0	14	0.00	14
95	0	15	0.00	15
96	0	14	0.00	14
97	0	18	0.00	18
98	0	11	0.00	11
99	1	12	7.69	13
100	0	13	0.00	13

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	82	147	35.81	229
2	76	232	24.68	308
3	65	191	25.39	256
4	54	214	20.15	268
5	16	270	5.59	286
6	21	303	6.48	324
7	18	366	4.69	384
8	17	345	4.70	362
9	18	304	5.59	322
10	13	284	4.38	297
11	14	311	4.31	325
12	11	261	4.04	272
13	10	304	3.18	314
14	17	281	5.70	298
15	11	293	3.62	304
16	16	266	5.67	282
17	8	256	3.03	264
18	11	244	4.31	255
19	19	236	7.45	255
20	7	239	2.85	246
21	14	238	5.56	252
22	8	229	3.38	237
23	6	233	2.51	239
24	4	225	1.75	229
25	6	240	2.44	246
26	6	219	2.67	225
27	4	222	1.77	226
28	4	207	1.90	211
29	9	205	4.21	214
30	6	210	2.78	216
31	3	206	1.44	209
32	8	198	3.88	206
33	2	211	0.94	213
34	8	201	3.83	209
35	6	179	3.24	185
36	7	205	3.30	212
37	4	184	2.13	188
38	5	186	2.62	191
39	5	194	2.51	199
40	5	177	2.75	182
41	2	158	1.25	160
42	4	153	2.55	157
43	4	172	2.27	176
44	7	175	3.85	182
45	7	134	4.96	141
46	3	157	1.88	160
47	8	152	5.00	160
48	3	146	2.01	149
49	4	151	2.58	155
50	4	161	2.42	165
51	1	122	0.81	123
52	5	122	3.94	127
53	2	137	1.44	139
54	3	123	2.38	126
55	3	126	2.33	129
56	0	113	0.00	113
57	2	103	1.90	105
58	1	127	0.78	128
59	3	114	2.56	117
60	2	119	1.65	121
61	1	100	0.99	101
62	0	101	0.00	101
63	3	93	3.12	96
64	4	95	4.04	99
65	4	99	3.88	103
66	1	94	1.05	95
67	1	106	0.93	107
68	1	88	1.12	89
69	1	95	1.04	96
70	0	86	0.00	86
71	4	80	4.76	84
72	2	77	2.53	79
73	2	86	2.27	88
74	1	85	1.16	86
75	0	87	0.00	87
76	1	53	1.85	54
77	2	70	2.78	72
78	3	77	3.75	80
79	0	63	0.00	63
80	1	63	1.56	64
81	1	68	1.45	69
82	0	57	0.00	57
83	3	59	4.84	62
84	2	59	3.28	61
85	0	47	0.00	47
86	0	56	0.00	56
87	0	57	0.00	57
88	0	65	0.00	65
89	0	55	0.00	55
90	1	57	1.72	58
91	1	39	2.50	40
92	2	46	4.17	48
93	1	52	1.89	53
94	2	43	4.44	45
95	4	43	8.51	47
96	2	46	4.17	48
97	1	48	2.04	49
98	1	42	2.33	43
99	0	40	0.00	40
100	0	34	0.00	34

