CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
61	0	26	0.00	26
62	0	25	0.00	25
63	0	23	0.00	23
64	0	27	0.00	27
65	0	21	0.00	21
66	1	31	3.12	32
67	0	20	0.00	20
68	0	29	0.00	29
69	0	24	0.00	24
70	0	25	0.00	25
71	0	27	0.00	27
72	0	16	0.00	16
73	0	22	0.00	22
74	0	23	0.00	23
75	0	23	0.00	23
76	1	14	6.67	15
77	0	16	0.00	16
78	0	28	0.00	28
79	0	24	0.00	24
80	0	20	0.00	20
81	1	17	5.56	18
82	0	23	0.00	23
83	1	25	3.85	26
84	0	14	0.00	14
85	0	16	0.00	16
86	0	8	0.00	8
87	1	13	7.14	14
88	1	20	4.76	21
89	1	19	5.00	20
90	0	14	0.00	14
91	0	12	0.00	12
92	0	11	0.00	11
93	0	17	0.00	17
94	0	12	0.00	12
95	0	12	0.00	12
96	0	12	0.00	12
97	0	15	0.00	15
98	0	12	0.00	12
99	1	12	7.69	13
100	0	9	0.00	9

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	63	141	30.88	204
2	76	187	28.90	263
3	38	177	17.67	215
4	32	174	15.53	206
5	24	241	9.06	265
6	19	265	6.69	284
7	16	299	5.08	315
8	19	292	6.11	311
9	15	284	5.02	299
10	6	229	2.55	235
11	12	217	5.24	229
12	16	239	6.27	255
13	18	231	7.23	249
14	14	223	5.91	237
15	10	219	4.37	229
16	18	221	7.53	239
17	4	232	1.69	236
18	15	221	6.36	236
19	11	216	4.85	227
20	18	195	8.45	213
21	9	191	4.50	200
22	9	193	4.46	202
23	4	181	2.16	185
24	6	194	3.00	200
25	11	168	6.15	179
26	8	167	4.57	175
27	5	174	2.79	179
28	10	195	4.88	205
29	4	179	2.19	183
30	8	158	4.82	166
31	11	164	6.29	175
32	5	171	2.84	176
33	4	151	2.58	155
34	6	152	3.80	158
35	9	161	5.29	170
36	6	165	3.51	171
37	2	155	1.27	157
38	8	129	5.84	137
39	4	154	2.53	158
40	3	135	2.17	138
41	6	160	3.61	166
42	4	123	3.15	127
43	3	128	2.29	131
44	4	140	2.78	144
45	2	150	1.32	152
46	5	147	3.29	152
47	5	113	4.24	118
48	5	123	3.91	128
49	4	100	3.85	104
50	2	118	1.67	120
51	1	107	0.93	108
52	2	106	1.85	108
53	2	120	1.64	122
54	4	118	3.28	122
55	3	108	2.70	111
56	2	112	1.75	114
57	2	108	1.82	110
58	3	114	2.56	117
59	3	82	3.53	85
60	0	81	0.00	81
61	1	91	1.09	92
62	2	97	2.02	99
63	3	92	3.16	95
64	0	87	0.00	87
65	2	90	2.17	92
66	0	83	0.00	83
67	2	76	2.56	78
68	1	100	0.99	101
69	2	89	2.20	91
70	0	86	0.00	86
71	3	79	3.66	82
72	3	74	3.90	77
73	1	64	1.54	65
74	2	56	3.45	58
75	0	62	0.00	62
76	0	82	0.00	82
77	0	73	0.00	73
78	2	60	3.23	62
79	2	64	3.03	66
80	1	74	1.33	75
81	0	59	0.00	59
82	1	63	1.56	64
83	2	49	3.92	51
84	0	51	0.00	51
85	2	49	3.92	51
86	1	68	1.45	69
87	1	45	2.17	46
88	0	45	0.00	45
89	1	39	2.50	40
90	0	45	0.00	45
91	1	41	2.38	42
92	0	55	0.00	55
93	0	47	0.00	47
94	1	48	2.04	49
95	0	43	0.00	43
96	0	41	0.00	41
97	0	39	0.00	39
98	1	46	2.13	47
99	0	41	0.00	41
100	0	33	0.00	33

