CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
32	27	761	3.43	788
33	33	774	4.09	807
34	26	762	3.30	788
35	24	810	2.88	834
36	25	734	3.29	759
37	16	717	2.18	733
38	25	760	3.18	785
39	24	736	3.16	760
40	19	707	2.62	726
41	22	748	2.86	770
42	15	715	2.05	730
43	27	750	3.47	777
44	27	740	3.52	767
45	22	789	2.71	811
46	26	751	3.35	777
47	20	768	2.54	788
48	24	766	3.04	790
49	16	768	2.04	784
50	20	772	2.53	792
51	16	809	1.94	825
52	11	734	1.48	745
53	16	701	2.23	717
54	22	738	2.89	760
55	14	749	1.83	763
56	18	768	2.29	786
57	28	773	3.50	801
58	15	783	1.88	798
59	16	747	2.10	763
60	18	742	2.37	760
61	18	728	2.41	746
62	19	659	2.80	678
63	21	701	2.91	722
64	21	646	3.15	667
65	18	690	2.54	708
66	11	672	1.61	683
67	18	674	2.60	692
68	16	692	2.26	708
69	19	663	2.79	682
70	31	715	4.16	746
71	23	715	3.12	738
72	23	668	3.33	691
73	30	685	4.20	715
74	27	671	3.87	698
75	25	626	3.84	651
76	20	605	3.20	625
77	29	617	4.49	646
78	23	607	3.65	630
79	20	603	3.21	623
80	22	593	3.58	615
81	22	543	3.89	565
82	19	573	3.21	592
83	16	589	2.64	605
84	26	535	4.63	561
85	24	517	4.44	541
86	16	545	2.85	561
87	21	548	3.69	569
88	21	546	3.70	567
89	18	547	3.19	565
90	16	519	2.99	535
91	16	503	3.08	519
92	18	474	3.66	492
93	23	516	4.27	539
94	20	471	4.07	491
95	21	485	4.15	506
96	22	467	4.50	489
97	34	476	6.67	510
98	20	469	4.09	489
99	17	490	3.35	507
100	7	386	1.78	393

