CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
62	5	221	2.21	226
63	9	244	3.56	253
64	7	236	2.88	243
65	6	226	2.59	232
66	5	243	2.02	248
67	8	213	3.62	221
68	6	225	2.60	231
69	5	211	2.31	216
70	2	192	1.03	194
71	6	214	2.73	220
72	4	220	1.79	224
73	10	207	4.61	217
74	4	171	2.29	175
75	9	190	4.52	199
76	6	184	3.16	190
77	6	190	3.06	196
78	12	184	6.12	196
79	9	180	4.76	189
80	5	174	2.79	179
81	7	197	3.43	204
82	7	211	3.21	218
83	6	184	3.16	190
84	4	167	2.34	171
85	4	157	2.48	161
86	5	176	2.76	181
87	7	134	4.96	141
88	7	161	4.17	168
89	8	159	4.79	167
90	6	167	3.47	173
91	6	156	3.70	162
92	5	162	2.99	167
93	8	141	5.37	149
94	8	156	4.88	164
95	6	144	4.00	150
96	4	147	2.65	151
97	6	139	4.14	145
98	9	126	6.67	135
99	9	133	6.34	142
100	5	103	4.63	108

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	150	304	33.04	454
2	166	412	28.72	578
3	125	389	24.32	514
4	87	458	15.96	545
5	55	607	8.31	662
6	50	671	6.93	721
7	40	792	4.81	832
8	45	809	5.27	854
9	34	742	4.38	776
10	38	668	5.38	706
11	27	731	3.56	758
12	25	717	3.37	742
13	39	774	4.80	813
14	33	718	4.39	751
15	36	690	4.96	726
16	28	740	3.65	768
17	42	713	5.56	755
18	35	699	4.77	734
19	32	702	4.36	734
20	31	693	4.28	724
21	29	712	3.91	741
22	36	665	5.14	701
23	29	684	4.07	713
24	28	697	3.86	725
25	32	693	4.41	725
26	29	715	3.90	744
27	27	763	3.42	790
28	24	701	3.31	725
29	36	753	4.56	789
30	26	666	3.76	692
31	24	726	3.20	750
32	21	747	2.73	768
33	30	766	3.77	796
34	25	694	3.48	719
35	33	724	4.36	757
36	17	697	2.38	714
37	26	717	3.50	743
38	29	720	3.87	749
39	23	756	2.95	779
40	20	722	2.70	742
41	15	805	1.83	820
42	18	754	2.33	772
43	30	737	3.91	767
44	25	764	3.17	789
45	27	713	3.65	740
46	15	726	2.02	741
47	15	740	1.99	755
48	27	772	3.38	799
49	20	772	2.53	792
50	23	778	2.87	801
51	25	734	3.29	759
52	20	777	2.51	797
53	24	778	2.99	802
54	10	781	1.26	791
55	19	748	2.48	767
56	13	716	1.78	729
57	15	741	1.98	756
58	24	744	3.12	768
59	23	753	2.96	776
60	29	659	4.22	688
61	24	726	3.20	750
62	18	713	2.46	731
63	27	681	3.81	708
64	19	701	2.64	720
65	29	650	4.27	679
66	17	679	2.44	696
67	20	665	2.92	685
68	26	679	3.69	705
69	22	644	3.30	666
70	24	638	3.63	662
71	19	651	2.84	670
72	17	634	2.61	651
73	20	617	3.14	637
74	25	631	3.81	656
75	16	626	2.49	642
76	19	558	3.29	577
77	14	599	2.28	613
78	15	617	2.37	632
79	19	603	3.05	622
80	14	522	2.61	536
81	20	574	3.37	594
82	24	549	4.19	573
83	28	546	4.88	574
84	20	525	3.67	545
85	13	516	2.46	529
86	19	494	3.70	513
87	21	511	3.95	532
88	20	458	4.18	478
89	21	518	3.90	539
90	12	478	2.45	490
91	25	434	5.45	459
92	27	463	5.51	490
93	23	488	4.50	511
94	27	481	5.31	508
95	20	427	4.47	447
96	17	432	3.79	449
97	21	431	4.65	452
98	31	433	6.68	464
99	19	440	4.14	459
100	16	355	4.31	371

