CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
18	10	270	3.57	280
19	8	261	2.97	269
20	5	251	1.95	256
21	9	249	3.49	258
22	7	282	2.42	289
23	11	277	3.82	288
24	4	255	1.54	259
25	3	304	0.98	307
26	9	297	2.94	306
27	6	271	2.17	277
28	8	276	2.82	284
29	5	325	1.52	330
30	6	286	2.05	292
31	2	274	0.72	276
32	6	275	2.14	281
33	3	252	1.18	255
34	6	298	1.97	304
35	6	307	1.92	313
36	5	251	1.95	256
37	9	264	3.30	273
38	6	249	2.35	255
39	6	287	2.05	293
40	6	289	2.03	295
41	8	301	2.59	309
42	11	262	4.03	273
43	4	289	1.37	293
44	4	282	1.40	286
45	8	273	2.85	281
46	8	285	2.73	293
47	3	303	0.98	306
48	6	272	2.16	278
49	3	285	1.04	288
50	6	303	1.94	309
51	7	283	2.41	290
52	12	276	4.17	288
53	5	302	1.63	307
54	7	273	2.50	280
55	8	286	2.72	294
56	9	275	3.17	284
57	2	281	0.71	283
58	6	269	2.18	275
59	5	237	2.07	242
60	5	274	1.79	279
61	6	281	2.09	287
62	4	256	1.54	260
63	7	273	2.50	280
64	6	268	2.19	274
65	7	244	2.79	251
66	6	233	2.51	239
67	6	269	2.18	275
68	5	251	1.95	256
69	8	232	3.33	240
70	2	239	0.83	241
71	5	267	1.84	272
72	10	238	4.03	248
73	5	219	2.23	224
74	7	246	2.77	253
75	4	210	1.87	214
76	4	233	1.69	237
77	6	237	2.47	243
78	4	209	1.88	213
79	5	209	2.34	214
80	2	196	1.01	198
81	4	201	1.95	205
82	6	182	3.19	188
83	4	191	2.05	195
84	3	192	1.54	195
85	9	192	4.48	201
86	2	162	1.22	164
87	4	187	2.09	191
88	7	206	3.29	213
89	6	150	3.85	156
90	4	196	2.00	200
91	6	187	3.11	193
92	6	168	3.45	174
93	13	154	7.78	167
94	5	184	2.65	189
95	3	165	1.79	168
96	2	166	1.19	168
97	6	155	3.73	161
98	8	162	4.71	170
99	8	143	5.30	151
100	3	122	2.40	125

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	116	320	26.61	436
2	103	456	18.43	559
3	100	413	19.49	513
4	68	454	13.03	522
5	43	610	6.58	653
6	38	718	5.03	756
7	38	840	4.33	878
8	35	818	4.10	853
9	41	781	4.99	822
10	28	751	3.59	779
11	36	715	4.79	751
12	33	723	4.37	756
13	23	734	3.04	757
14	31	793	3.76	824
15	30	734	3.93	764
16	37	716	4.91	753
17	27	716	3.63	743
18	31	718	4.14	749
19	31	744	4.00	775
20	34	725	4.48	759
21	32	736	4.17	768
22	32	714	4.29	746
23	18	746	2.36	764
24	26	707	3.55	733
25	30	782	3.69	812
26	18	731	2.40	749
27	25	747	3.24	772
28	28	749	3.60	777
29	14	735	1.87	749
30	25	756	3.20	781
31	25	769	3.15	794
32	30	729	3.95	759
33	18	756	2.33	774
34	22	771	2.77	793
35	27	804	3.25	831
36	13	768	1.66	781
37	32	774	3.97	806
38	21	793	2.58	814
39	27	766	3.40	793
40	28	763	3.54	791
41	22	836	2.56	858
42	25	776	3.12	801
43	19	753	2.46	772
44	16	813	1.93	829
45	12	765	1.54	777
46	26	747	3.36	773
47	18	717	2.45	735
48	23	750	2.98	773
49	20	840	2.33	860
50	19	829	2.24	848
51	28	751	3.59	779
52	24	743	3.13	767
53	18	737	2.38	755
54	24	721	3.22	745
55	21	753	2.71	774
56	26	734	3.42	760
57	18	738	2.38	756
58	15	719	2.04	734
59	23	742	3.01	765
60	28	666	4.03	694
61	14	735	1.87	749
62	29	767	3.64	796
63	24	741	3.14	765
64	21	697	2.92	718
65	27	659	3.94	686
66	24	677	3.42	701
67	16	719	2.18	735
68	19	683	2.71	702
69	23	686	3.24	709
70	21	667	3.05	688
71	23	646	3.44	669
72	21	658	3.09	679
73	26	606	4.11	632
74	19	612	3.01	631
75	19	663	2.79	682
76	31	598	4.93	629
77	14	601	2.28	615
78	15	625	2.34	640
79	20	613	3.16	633
80	13	594	2.14	607
81	16	617	2.53	633
82	22	619	3.43	641
83	24	593	3.89	617
84	18	541	3.22	559
85	23	560	3.95	583
86	25	554	4.32	579
87	18	532	3.27	550
88	22	520	4.06	542
89	17	504	3.26	521
90	21	488	4.13	509
91	27	482	5.30	509
92	17	458	3.58	475
93	19	491	3.73	510
94	20	459	4.18	479
95	23	481	4.56	504
96	29	446	6.11	475
97	32	457	6.54	489
98	23	426	5.12	449
99	15	438	3.31	453
100	13	325	3.85	338

