CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
95	76	27	73.79	103
96	60	21	74.07	81
97	62	22	73.81	84
98	53	31	63.10	84
99	42	18	70.00	60
100	9	18	33.33	27

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	76	337	18.40	413
2	39	109	26.35	148
3	43	177	19.55	220
4	19	207	8.41	226
5	17	274	5.84	291
6	10	301	3.22	311
7	9	169	5.06	178
8	8	189	4.06	197
9	6	157	3.68	163
10	8	201	3.83	209
11	20	202	9.01	222
12	5	187	2.60	192
13	9	207	4.17	216
14	5	197	2.48	202
15	8	214	3.60	222
16	11	211	4.95	222
17	7	227	2.99	234
18	6	203	2.87	209
19	9	207	4.17	216
20	6	224	2.61	230
21	3	232	1.28	235
22	10	217	4.41	227
23	7	190	3.55	197
24	7	219	3.10	226
25	6	237	2.47	243
26	7	212	3.20	219
27	4	224	1.75	228
28	6	225	2.60	231
29	2	218	0.91	220
30	10	221	4.33	231
31	6	216	2.70	222
32	3	237	1.25	240
33	8	239	3.24	247
34	10	206	4.63	216
35	4	242	1.63	246
36	7	255	2.67	262
37	8	229	3.38	237
38	8	217	3.56	225
39	12	255	4.49	267
40	3	216	1.37	219
41	2	208	0.95	210
42	11	237	4.44	248
43	0	253	0.00	253
44	10	218	4.39	228
45	7	211	3.21	218
46	8	222	3.48	230
47	7	232	2.93	239
48	6	225	2.60	231
49	8	224	3.45	232
50	5	226	2.16	231
51	8	256	3.03	264
52	4	229	1.72	233
53	7	229	2.97	236
54	10	218	4.39	228
55	6	232	2.52	238
56	6	207	2.82	213
57	6	242	2.42	248
58	7	224	3.03	231
59	3	211	1.40	214
60	6	226	2.59	232
61	10	216	4.42	226
62	6	219	2.67	225
63	6	191	3.05	197
64	7	197	3.43	204
65	4	215	1.83	219
66	7	186	3.63	193
67	5	228	2.15	233
68	3	214	1.38	217
69	4	211	1.86	215
70	3	233	1.27	236
71	8	193	3.98	201
72	5	195	2.50	200
73	0	220	0.00	220
74	8	196	3.92	204
75	4	188	2.08	192
76	4	198	1.98	202
77	2	161	1.23	163
78	11	169	6.11	180
79	2	193	1.03	195
80	7	164	4.09	171
81	4	166	2.35	170
82	7	185	3.65	192
83	6	175	3.31	181
84	4	159	2.45	163
85	1	163	0.61	164
86	3	161	1.83	164
87	5	142	3.40	147
88	5	154	3.14	159
89	5	146	3.31	151
90	5	154	3.14	159
91	6	144	4.00	150
92	3	143	2.05	146
93	9	157	5.42	166
94	5	145	3.33	150
95	3	152	1.94	155
96	8	119	6.30	127
97	7	141	4.73	148
98	5	119	4.03	124
99	6	132	4.35	138
100	1	86	1.15	87

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	146	271	35.01	417
2	149	357	29.45	506
3	123	347	26.17	470
4	91	370	19.74	461
5	48	494	8.86	542
6	41	546	6.98	587
7	39	622	5.90	661
8	47	656	6.69	703
9	41	601	6.39	642
10	35	594	5.56	629
11	24	578	3.99	602
12	35	589	5.61	624
13	27	636	4.07	663
14	24	600	3.85	624
15	26	618	4.04	644
16	29	574	4.81	603
17	30	613	4.67	643
18	23	562	3.93	585
19	27	580	4.45	607
20	29	605	4.57	634
21	37	587	5.93	624
22	29	548	5.03	577
23	24	609	3.79	633
24	24	602	3.83	626
25	26	627	3.98	653
26	14	643	2.13	657
27	19	614	3.00	633
28	26	614	4.06	640
29	24	674	3.44	698
30	24	643	3.60	667
31	33	588	5.31	621
32	22	647	3.29	669
33	20	644	3.01	664
34	22	631	3.37	653
35	31	625	4.73	656
36	15	618	2.37	633
37	28	603	4.44	631
38	25	649	3.71	674
39	29	648	4.28	677
40	21	659	3.09	680
41	23	684	3.25	707
42	14	640	2.14	654
43	23	622	3.57	645
44	23	648	3.43	671
45	16	673	2.32	689
46	22	673	3.17	695
47	12	646	1.82	658
48	11	609	1.77	620
49	15	599	2.44	614
50	29	633	4.38	662
51	21	589	3.44	610
52	21	628	3.24	649
53	24	592	3.90	616
54	25	628	3.83	653
55	16	612	2.55	628
56	18	609	2.87	627
57	18	614	2.85	632
58	14	622	2.20	636
59	10	664	1.48	674
60	19	619	2.98	638
61	21	601	3.38	622
62	13	582	2.18	595
63	13	586	2.17	599
64	12	608	1.94	620
65	23	557	3.97	580
66	21	562	3.60	583
67	11	560	1.93	571
68	14	576	2.37	590
69	19	562	3.27	581
70	15	534	2.73	549
71	17	515	3.20	532
72	17	537	3.07	554
73	16	544	2.86	560
74	16	547	2.84	563
75	17	499	3.29	516
76	14	528	2.58	542
77	13	460	2.75	473
78	16	523	2.97	539
79	21	507	3.98	528
80	8	498	1.58	506
81	10	511	1.92	521
82	12	475	2.46	487
83	8	476	1.65	484
84	11	449	2.39	460
85	16	471	3.29	487
86	14	443	3.06	457
87	8	450	1.75	458
88	7	447	1.54	454
89	14	418	3.24	432
90	9	427	2.06	436
91	14	417	3.25	431
92	15	410	3.53	425
93	19	403	4.50	422
94	10	385	2.53	395
95	16	344	4.44	360
96	18	366	4.69	384
97	12	382	3.05	394
98	10	377	2.58	387
99	13	355	3.53	368
100	10	281	3.44	291

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46	25	64.79	71
2	49	38	56.32	87
3	62	34	64.58	96
4	46	27	63.01	73
5	48	29	62.34	77
6	33	18	64.71	51
7	27	20	57.45	47
8	32	17	65.31	49
9	28	12	70.00	40
10	29	24	54.72	53
11	47	16	74.60	63
12	45	14	76.27	59
13	42	13	76.36	55
14	33	18	64.71	51
15	33	8	80.49	41
16	38	16	70.37	54
17	49	17	74.24	66
18	26	8	76.47	34
19	39	13	75.00	52
20	26	18	59.09	44
21	27	14	65.85	41
22	27	15	64.29	42
23	25	15	62.50	40
24	37	15	71.15	52
25	33	5	86.84	38
26	34	8	80.95	42
27	29	6	82.86	35
28	29	12	70.73	41
29	22	13	62.86	35
30	32	7	82.05	39
31	24	8	75.00	32
32	27	5	84.38	32
33	19	6	76.00	25
34	30	9	76.92	39
35	25	11	69.44	36
36	25	11	69.44	36
37	27	11	71.05	38
38	20	6	76.92	26
39	26	7	78.79	33
40	27	9	75.00	36
41	23	12	65.71	35
42	24	4	85.71	28
43	22	9	70.97	31
44	20	7	74.07	27
45	32	8	80.00	40
46	23	6	79.31	29
47	20	4	83.33	24
48	19	10	65.52	29
49	15	7	68.18	22
50	28	5	84.85	33
51	15	4	78.95	19
52	15	4	78.95	19
53	12	6	66.67	18
54	15	3	83.33	18
55	22	5	81.48	27
56	16	10	61.54	26
57	26	6	81.25	32
58	9	4	69.23	13
59	12	5	70.59	17
60	20	0	100.00	20
61	14	7	66.67	21
62	13	2	86.67	15
63	12	6	66.67	18
64	11	6	64.71	17
65	11	1	91.67	12
66	9	4	69.23	13
67	13	3	81.25	16
68	15	1	93.75	16
69	12	3	80.00	15
70	11	5	68.75	16
71	14	2	87.50	16
72	9	3	75.00	12
73	8	3	72.73	11
74	6	3	66.67	9
75	15	7	68.18	22
76	11	2	84.62	13
77	11	2	84.62	13
78	7	2	77.78	9
79	6	3	66.67	9
80	7	1	87.50	8
81	8	5	61.54	13
82	8	1	88.89	9
83	9	4	69.23	13
84	9	2	81.82	11
85	7	2	77.78	9
86	11	1	91.67	12
87	3	2	60.00	5
88	6	3	66.67	9
89	9	2	81.82	11
90	10	4	71.43	14
91	3	2	60.00	5
92	3	1	75.00	4
93	5	2	71.43	7
94	1	1	50.00	2
95	5	0	100.00	5
96	8	1	88.89	9
97	4	2	66.67	6
98	6	2	75.00	8
99	3	1	75.00	4
100	0	1	0.00	1

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	35	207	14.46	242
2	23	63	26.74	86
3	11	88	11.11	99
4	9	91	9.00	100
5	6	152	3.80	158
6	5	139	3.47	144
7	3	98	2.97	101
8	3	95	3.06	98
9	8	71	10.13	79
10	10	79	11.24	89
11	9	91	9.00	100
12	1	88	1.12	89
13	3	78	3.70	81
14	4	83	4.60	87
15	3	80	3.61	83
16	2	72	2.70	74
17	2	80	2.44	82
18	8	81	8.99	89
19	4	63	5.97	67
20	1	72	1.37	73
21	2	67	2.90	69
22	1	55	1.79	56
23	2	55	3.51	57
24	2	71	2.74	73
25	3	66	4.35	69
26	3	62	4.62	65
27	3	55	5.17	58
28	2	45	4.26	47
29	6	51	10.53	57
30	1	66	1.49	67
31	3	56	5.08	59
32	0	51	0.00	51
33	2	54	3.57	56
34	3	46	6.12	49
35	2	61	3.17	63
36	0	48	0.00	48
37	1	59	1.67	60
38	0	54	0.00	54
39	1	41	2.38	42
40	0	62	0.00	62
41	0	42	0.00	42
42	2	58	3.33	60
43	2	41	4.65	43
44	0	45	0.00	45
45	1	29	3.33	30
46	1	50	1.96	51
47	0	39	0.00	39
48	0	32	0.00	32
49	0	38	0.00	38
50	0	33	0.00	33
51	2	46	4.17	48
52	1	42	2.33	43
53	1	38	2.56	39
54	1	40	2.44	41
55	0	40	0.00	40
56	1	42	2.33	43
57	0	35	0.00	35
58	0	23	0.00	23
59	0	27	0.00	27
60	0	25	0.00	25
61	1	33	2.94	34
62	0	32	0.00	32
63	2	28	6.67	30
64	0	25	0.00	25
65	1	23	4.17	24
66	0	29	0.00	29
67	1	29	3.33	30
68	0	24	0.00	24
69	1	31	3.12	32
70	0	29	0.00	29
71	1	26	3.70	27
72	0	18	0.00	18
73	0	23	0.00	23
74	1	17	5.56	18
75	0	24	0.00	24
76	0	21	0.00	21
77	0	20	0.00	20
78	1	18	5.26	19
79	0	15	0.00	15
80	1	17	5.56	18
81	0	21	0.00	21
82	0	18	0.00	18
83	0	18	0.00	18
84	0	14	0.00	14
85	1	16	5.88	17
86	0	10	0.00	10
87	0	16	0.00	16
88	0	11	0.00	11
89	1	14	6.67	15
90	0	17	0.00	17
91	0	9	0.00	9
92	0	13	0.00	13
93	0	17	0.00	17
94	0	11	0.00	11
95	0	5	0.00	5
96	0	11	0.00	11
97	0	14	0.00	14
98	1	14	6.67	15
99	0	10	0.00	10
100	0	5	0.00	5

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	66	141	31.88	207
2	71	185	27.73	256
3	43	158	21.39	201
4	31	198	13.54	229
5	25	263	8.68	288
6	23	266	7.96	289
7	23	333	6.46	356
8	30	321	8.55	351
9	20	307	6.12	327
10	11	281	3.77	292
11	15	245	5.77	260
12	10	262	3.68	272
13	13	255	4.85	268
14	12	228	5.00	240
15	13	252	4.91	265
16	17	216	7.30	233
17	15	217	6.47	232
18	7	222	3.06	229
19	11	210	4.98	221
20	11	207	5.05	218
21	11	239	4.40	250
22	9	212	4.07	221
23	11	222	4.72	233
24	6	204	2.86	210
25	12	187	6.03	199
26	7	190	3.55	197
27	5	191	2.55	196
28	6	192	3.03	198
29	8	171	4.47	179
30	5	163	2.98	168
31	8	144	5.26	152
32	6	181	3.21	187
33	8	183	4.19	191
34	7	163	4.12	170
35	4	167	2.34	171
36	8	143	5.30	151
37	8	152	5.00	160
38	3	161	1.83	164
39	6	147	3.92	153
40	5	137	3.52	142
41	8	143	5.30	151
42	1	136	0.73	137
43	2	128	1.54	130
44	8	137	5.52	145
45	3	126	2.33	129
46	3	108	2.70	111
47	3	130	2.26	133
48	1	125	0.79	126
49	3	114	2.56	117
50	3	118	2.48	121
51	2	123	1.60	125
52	1	103	0.96	104
53	2	115	1.71	117
54	2	105	1.87	107
55	0	105	0.00	105
56	4	100	3.85	104
57	4	88	4.35	92
58	2	99	1.98	101
59	6	98	5.77	104
60	4	91	4.21	95
61	0	93	0.00	93
62	2	121	1.63	123
63	0	94	0.00	94
64	2	75	2.60	77
65	4	67	5.63	71
66	1	79	1.25	80
67	1	83	1.19	84
68	1	80	1.23	81
69	1	75	1.32	76
70	0	66	0.00	66
71	4	69	5.48	73
72	1	78	1.27	79
73	3	62	4.62	65
74	0	52	0.00	52
75	1	54	1.82	55
76	0	52	0.00	52
77	3	58	4.92	61
78	1	62	1.59	63
79	0	51	0.00	51
80	0	60	0.00	60
81	3	44	6.38	47
82	4	51	7.27	55
83	0	48	0.00	48
84	0	54	0.00	54
85	1	49	2.00	50
86	0	46	0.00	46
87	0	49	0.00	49
88	0	40	0.00	40
89	1	38	2.56	39
90	0	50	0.00	50
91	1	35	2.78	36
92	0	49	0.00	49
93	0	34	0.00	34
94	0	32	0.00	32
95	2	28	6.67	30
96	3	27	10.00	30
97	0	38	0.00	38
98	0	28	0.00	28
99	0	33	0.00	33
100	0	26	0.00	26

