CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
23	6	238	2.46	244
24	6	211	2.76	217
25	6	243	2.41	249
26	7	226	3.00	233
27	7	244	2.79	251
28	4	235	1.67	239
29	7	250	2.72	257
30	5	229	2.14	234
31	5	236	2.07	241
32	9	236	3.67	245
33	7	235	2.89	242
34	8	235	3.29	243
35	5	229	2.14	234
36	11	222	4.72	233
37	6	214	2.73	220
38	6	218	2.68	224
39	5	228	2.15	233
40	8	227	3.40	235
41	5	227	2.16	232
42	8	210	3.67	218
43	6	212	2.75	218
44	4	253	1.56	257
45	3	237	1.25	240
46	4	238	1.65	242
47	5	229	2.14	234
48	4	245	1.61	249
49	6	228	2.56	234
50	2	246	0.81	248
51	5	250	1.96	255
52	4	219	1.79	223
53	4	204	1.92	208
54	7	231	2.94	238
55	4	235	1.67	239
56	3	212	1.40	215
57	9	218	3.96	227
58	5	216	2.26	221
59	3	233	1.27	236
60	9	200	4.31	209
61	2	207	0.96	209
62	5	210	2.33	215
63	5	213	2.29	218
64	7	199	3.40	206
65	11	212	4.93	223
66	8	179	4.28	187
67	3	188	1.57	191
68	3	212	1.40	215
69	3	214	1.38	217
70	4	194	2.02	198
71	5	171	2.84	176
72	10	198	4.81	208
73	8	182	4.21	190
74	4	143	2.72	147
75	5	206	2.37	211
76	4	196	2.00	200
77	1	172	0.58	173
78	2	176	1.12	178
79	5	187	2.60	192
80	6	181	3.21	187
81	7	172	3.91	179
82	7	167	4.02	174
83	2	162	1.22	164
84	8	176	4.35	184
85	6	158	3.66	164
86	5	163	2.98	168
87	4	170	2.30	174
88	5	162	2.99	167
89	5	154	3.14	159
90	10	151	6.21	161
91	3	162	1.82	165
92	7	142	4.70	149
93	0	137	0.00	137
94	7	156	4.29	163
95	3	145	2.03	148
96	5	131	3.68	136
97	6	124	4.62	130
98	5	143	3.38	148
99	1	142	0.70	143
100	3	107	2.73	110

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	127	312	28.93	439
2	149	379	28.22	528
3	126	327	27.81	453
4	90	385	18.95	475
5	47	517	8.33	564
6	36	655	5.21	691
7	51	707	6.73	758
8	41	732	5.30	773
9	41	672	5.75	713
10	32	649	4.70	681
11	40	628	5.99	668
12	49	643	7.08	692
13	26	700	3.58	726
14	40	640	5.88	680
15	40	637	5.91	677
16	40	629	5.98	669
17	31	615	4.80	646
18	32	602	5.05	634
19	41	636	6.06	677
20	26	676	3.70	702
21	26	675	3.71	701
22	43	632	6.37	675
23	32	646	4.72	678
24	38	661	5.44	699
25	22	683	3.12	705
26	30	676	4.25	706
27	30	627	4.57	657
28	27	689	3.77	716
29	42	661	5.97	703
30	41	658	5.87	699
31	32	643	4.74	675
32	24	700	3.31	724
33	21	642	3.17	663
34	30	667	4.30	697
35	31	659	4.49	690
36	30	660	4.35	690
37	31	650	4.55	681
38	28	685	3.93	713
39	26	654	3.82	680
40	33	669	4.70	702
41	21	706	2.89	727
42	34	659	4.91	693
43	25	644	3.74	669
44	24	667	3.47	691
45	22	668	3.19	690
46	26	671	3.73	697
47	23	665	3.34	688
48	27	636	4.07	663
49	16	644	2.42	660
50	32	683	4.48	715
51	25	637	3.78	662
52	19	641	2.88	660
53	19	673	2.75	692
54	26	641	3.90	667
55	20	647	3.00	667
56	20	655	2.96	675
57	22	625	3.40	647
58	20	653	2.97	673
59	19	658	2.81	677
60	21	608	3.34	629
61	20	602	3.22	622
62	25	613	3.92	638
63	19	581	3.17	600
64	26	594	4.19	620
65	24	598	3.86	622
66	14	618	2.22	632
67	26	608	4.10	634
68	22	565	3.75	587
69	23	569	3.89	592
70	17	577	2.86	594
71	19	571	3.22	590
72	20	582	3.32	602
73	22	553	3.83	575
74	18	538	3.24	556
75	12	555	2.12	567
76	21	546	3.70	567
77	18	519	3.35	537
78	18	517	3.36	535
79	26	496	4.98	522
80	22	516	4.09	538
81	24	508	4.51	532
82	11	491	2.19	502
83	16	475	3.26	491
84	14	492	2.77	506
85	15	466	3.12	481
86	23	486	4.52	509
87	16	469	3.30	485
88	25	453	5.23	478
89	24	426	5.33	450
90	16	471	3.29	487
91	20	438	4.37	458
92	14	427	3.17	441
93	19	448	4.07	467
94	13	442	2.86	455
95	16	423	3.64	439
96	25	435	5.43	460
97	19	395	4.59	414
98	23	384	5.65	407
99	20	366	5.18	386
100	9	340	2.58	349

