CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
28	6	188	3.09	194
29	3	239	1.24	242
30	3	196	1.51	199
31	3	212	1.40	215
32	2	185	1.07	187
33	6	205	2.84	211
34	5	244	2.01	249
35	3	203	1.46	206
36	8	211	3.65	219
37	10	219	4.37	229
38	1	206	0.48	207
39	11	198	5.26	209
40	6	207	2.82	213
41	4	196	2.00	200
42	2	229	0.87	231
43	3	215	1.38	218
44	6	192	3.03	198
45	4	194	2.02	198
46	2	242	0.82	244
47	2	177	1.12	179
48	6	213	2.74	219
49	8	219	3.52	227
50	8	211	3.65	219
51	7	204	3.32	211
52	5	224	2.18	229
53	5	190	2.56	195
54	4	164	2.38	168
55	5	206	2.37	211
56	5	181	2.69	186
57	6	199	2.93	205
58	2	213	0.93	215
59	5	182	2.67	187
60	6	189	3.08	195
61	5	174	2.79	179
62	7	175	3.85	182
63	3	194	1.52	197
64	5	195	2.50	200
65	6	154	3.75	160
66	5	178	2.73	183
67	3	176	1.68	179
68	6	175	3.31	181
69	3	154	1.91	157
70	5	178	2.73	183
71	3	158	1.86	161
72	4	162	2.41	166
73	5	159	3.05	164
74	4	149	2.61	153
75	1	172	0.58	173
76	5	144	3.36	149
77	4	149	2.61	153
78	6	147	3.92	153
79	2	141	1.40	143
80	4	136	2.86	140
81	8	145	5.23	153
82	4	124	3.12	128
83	5	142	3.40	147
84	3	132	2.22	135
85	5	141	3.42	146
86	3	144	2.04	147
87	6	142	4.05	148
88	4	130	2.99	134
89	6	119	4.80	125
90	6	115	4.96	121
91	3	129	2.27	132
92	3	124	2.36	127
93	2	97	2.02	99
94	3	108	2.70	111
95	1	106	0.93	107
96	7	118	5.60	125
97	3	99	2.94	102
98	3	92	3.16	95
99	4	88	4.35	92
100	0	77	0.00	77

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	122	254	32.45	376
2	139	295	32.03	434
3	96	275	25.88	371
4	82	353	18.85	435
5	44	444	9.02	488
6	40	493	7.50	533
7	45	581	7.19	626
8	37	599	5.82	636
9	33	551	5.65	584
10	34	570	5.63	604
11	27	564	4.57	591
12	37	576	6.04	613
13	37	549	6.31	586
14	29	532	5.17	561
15	33	518	5.99	551
16	26	499	4.95	525
17	36	533	6.33	569
18	30	488	5.79	518
19	33	517	6.00	550
20	29	597	4.63	626
21	26	523	4.74	549
22	29	513	5.35	542
23	37	551	6.29	588
24	34	544	5.88	578
25	37	568	6.12	605
26	21	564	3.59	585
27	32	565	5.36	597
28	29	515	5.33	544
29	21	535	3.78	556
30	26	558	4.45	584
31	24	586	3.93	610
32	20	520	3.70	540
33	34	551	5.81	585
34	33	584	5.35	617
35	28	599	4.47	627
36	31	576	5.11	607
37	28	567	4.71	595
38	23	608	3.65	631
39	28	564	4.73	592
40	33	571	5.46	604
41	36	555	6.09	591
42	18	559	3.12	577
43	25	546	4.38	571
44	25	584	4.11	609
45	19	558	3.29	577
46	28	570	4.68	598
47	30	529	5.37	559
48	25	516	4.62	541
49	21	570	3.55	591
50	17	560	2.95	577
51	29	539	5.11	568
52	29	522	5.26	551
53	17	533	3.09	550
54	23	560	3.95	583
55	19	541	3.39	560
56	25	520	4.59	545
57	29	565	4.88	594
58	21	544	3.72	565
59	21	526	3.84	547
60	22	507	4.16	529
61	23	519	4.24	542
62	20	535	3.60	555
63	23	486	4.52	509
64	27	447	5.70	474
65	16	478	3.24	494
66	15	467	3.11	482
67	24	449	5.07	473
68	14	429	3.16	443
69	15	489	2.98	504
70	13	469	2.70	482
71	12	456	2.56	468
72	18	461	3.76	479
73	13	444	2.84	457
74	22	436	4.80	458
75	15	433	3.35	448
76	14	414	3.27	428
77	11	427	2.51	438
78	9	398	2.21	407
79	6	395	1.50	401
80	7	403	1.71	410
81	12	359	3.23	371
82	12	356	3.26	368
83	12	378	3.08	390
84	16	375	4.09	391
85	10	355	2.74	365
86	6	349	1.69	355
87	12	337	3.44	349
88	7	307	2.23	314
89	12	324	3.57	336
90	16	305	4.98	321
91	7	342	2.01	349
92	9	317	2.76	326
93	11	310	3.43	321
94	11	284	3.73	295
95	11	268	3.94	279
96	13	270	4.59	283
97	12	276	4.17	288
98	9	260	3.35	269
99	12	226	5.04	238
100	7	212	3.20	219

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	27	19	58.70	46
2	47	19	71.21	66
3	30	24	55.56	54
4	31	25	55.36	56
5	29	25	53.70	54
6	20	17	54.05	37
7	16	16	50.00	32
8	18	12	60.00	30
9	28	13	68.29	41
10	22	19	53.66	41
11	23	10	69.70	33
12	21	16	56.76	37
13	37	10	78.72	47
14	27	12	69.23	39
15	28	9	75.68	37
16	21	22	48.84	43
17	19	13	59.38	32
18	32	14	69.57	46
19	21	6	77.78	27
20	17	12	58.62	29
21	25	12	67.57	37
22	28	13	68.29	41
23	16	11	59.26	27
24	19	8	70.37	27
25	23	9	71.88	32
26	17	7	70.83	24
27	20	11	64.52	31
28	23	10	69.70	33
29	21	5	80.77	26
30	15	5	75.00	20
31	19	5	79.17	24
32	16	4	80.00	20
33	14	6	70.00	20
34	16	5	76.19	21
35	19	7	73.08	26
36	15	5	75.00	20
37	18	7	72.00	25
38	15	9	62.50	24
39	15	10	60.00	25
40	16	3	84.21	19
41	9	9	50.00	18
42	14	9	60.87	23
43	11	9	55.00	20
44	14	7	66.67	21
45	9	7	56.25	16
46	7	3	70.00	10
47	10	4	71.43	14
48	12	6	66.67	18
49	14	5	73.68	19
50	5	5	50.00	10
51	11	6	64.71	17
52	12	5	70.59	17
53	13	1	92.86	14
54	13	5	72.22	18
55	5	6	45.45	11
56	6	4	60.00	10
57	11	5	68.75	16
58	7	6	53.85	13
59	10	2	83.33	12
60	7	4	63.64	11
61	11	2	84.62	13
62	11	0	100.00	11
63	4	3	57.14	7
64	7	3	70.00	10
65	9	2	81.82	11
66	10	2	83.33	12
67	16	0	100.00	16
68	5	2	71.43	7
69	4	3	57.14	7
70	5	3	62.50	8
71	5	0	100.00	5
72	4	3	57.14	7
73	7	0	100.00	7
74	4	1	80.00	5
75	9	2	81.82	11
76	4	3	57.14	7
77	8	3	72.73	11
78	4	4	50.00	8
79	2	1	66.67	3
80	2	2	50.00	4
81	3	2	60.00	5
82	9	4	69.23	13
83	2	4	33.33	6
84	2	0	100.00	2
85	2	0	100.00	2
86	2	0	100.00	2
87	2	3	40.00	5
88	1	3	25.00	4
89	7	0	100.00	7
90	2	4	33.33	6
91	1	1	50.00	2
92	2	3	40.00	5
93	5	3	62.50	8
94	0	4	0.00	4
95	1	2	33.33	3
96	1	1	50.00	2
97	3	2	60.00	5
98	3	0	100.00	3
99	0	3	0.00	3
100	0	0		0

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	22	150	12.79	172
2	12	43	21.82	55
3	18	61	22.78	79
4	8	86	8.51	94
5	9	96	8.57	105
6	5	105	4.55	110
7	2	46	4.17	48
8	1	42	2.33	43
9	3	70	4.11	73
10	6	75	7.41	81
11	13	60	17.81	73
12	1	63	1.56	64
13	4	56	6.67	60
14	2	54	3.57	56
15	3	45	6.25	48
16	6	42	12.50	48
17	4	59	6.35	63
18	2	54	3.57	56
19	4	49	7.55	53
20	0	50	0.00	50
21	0	50	0.00	50
22	2	42	4.55	44
23	1	66	1.49	67
24	1	45	2.17	46
25	3	41	6.82	44
26	3	51	5.56	54
27	2	45	4.26	47
28	1	56	1.75	57
29	2	27	6.90	29
30	2	36	5.26	38
31	0	38	0.00	38
32	3	38	7.32	41
33	0	36	0.00	36
34	0	36	0.00	36
35	1	32	3.03	33
36	2	36	5.26	38
37	3	31	8.82	34
38	0	34	0.00	34
39	0	32	0.00	32
40	2	23	8.00	25
41	1	32	3.03	33
42	4	26	13.33	30
43	0	23	0.00	23
44	0	32	0.00	32
45	1	29	3.33	30
46	1	25	3.85	26
47	0	24	0.00	24
48	0	29	0.00	29
49	1	15	6.25	16
50	3	24	11.11	27
51	0	24	0.00	24
52	0	15	0.00	15
53	1	23	4.17	24
54	0	25	0.00	25
55	1	25	3.85	26
56	1	18	5.26	19
57	1	12	7.69	13
58	0	17	0.00	17
59	1	13	7.14	14
60	1	21	4.55	22
61	1	20	4.76	21
62	0	19	0.00	19
63	1	13	7.14	14
64	0	25	0.00	25
65	0	24	0.00	24
66	0	9	0.00	9
67	0	12	0.00	12
68	0	19	0.00	19
69	0	14	0.00	14
70	1	14	6.67	15
71	0	11	0.00	11
72	0	18	0.00	18
73	0	12	0.00	12
74	1	11	8.33	12
75	0	11	0.00	11
76	0	12	0.00	12
77	0	10	0.00	10
78	0	13	0.00	13
79	0	6	0.00	6
80	0	8	0.00	8
81	0	10	0.00	10
82	0	8	0.00	8
83	1	11	8.33	12
84	0	8	0.00	8
85	0	8	0.00	8
86	0	11	0.00	11
87	0	10	0.00	10
88	0	4	0.00	4
89	0	10	0.00	10
90	0	10	0.00	10
91	1	8	11.11	9
92	1	11	8.33	12
93	0	6	0.00	6
94	0	7	0.00	7
95	0	5	0.00	5
96	0	9	0.00	9
97	0	9	0.00	9
98	0	7	0.00	7
99	0	4	0.00	4
100	0	7	0.00	7

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	56	121	31.64	177
2	57	167	25.45	224
3	54	140	27.84	194
4	39	148	20.86	187
5	22	183	10.73	205
6	16	193	7.66	209
7	15	227	6.20	242
8	16	215	6.93	231
9	9	215	4.02	224
10	9	190	4.52	199
11	15	188	7.39	203
12	16	150	9.64	166
13	12	168	6.67	180
14	7	156	4.29	163
15	8	169	4.52	177
16	12	149	7.45	161
17	6	145	3.97	151
18	10	149	6.29	159
19	4	150	2.60	154
20	7	127	5.22	134
21	8	136	5.56	144
22	6	113	5.04	119
23	9	141	6.00	150
24	5	129	3.73	134
25	6	123	4.65	129
26	3	129	2.27	132
27	8	122	6.15	130
28	5	115	4.17	120
29	7	123	5.38	130
30	7	125	5.30	132
31	3	114	2.56	117
32	3	112	2.61	115
33	6	113	5.04	119
34	5	97	4.90	102
35	3	88	3.30	91
36	4	92	4.17	96
37	0	98	0.00	98
38	1	100	0.99	101
39	3	102	2.86	105
40	3	113	2.59	116
41	2	81	2.41	83
42	3	92	3.16	95
43	2	80	2.44	82
44	2	78	2.50	80
45	1	88	1.12	89
46	3	74	3.90	77
47	1	81	1.22	82
48	3	70	4.11	73
49	2	72	2.70	74
50	2	65	2.99	67
51	4	62	6.06	66
52	4	62	6.06	66
53	5	68	6.85	73
54	3	66	4.35	69
55	4	59	6.35	63
56	2	67	2.90	69
57	6	58	9.38	64
58	2	65	2.99	67
59	3	55	5.17	58
60	3	53	5.36	56
61	3	45	6.25	48
62	2	45	4.26	47
63	4	48	7.69	52
64	3	52	5.45	55
65	1	58	1.69	59
66	1	56	1.75	57
67	4	39	9.30	43
68	1	50	1.96	51
69	1	42	2.33	43
70	0	35	0.00	35
71	3	42	6.67	45
72	4	37	9.76	41
73	3	38	7.32	41
74	3	41	6.82	44
75	0	43	0.00	43
76	2	42	4.55	44
77	1	40	2.44	41
78	2	34	5.56	36
79	2	26	7.14	28
80	1	30	3.23	31
81	2	35	5.41	37
82	2	34	5.56	36
83	1	29	3.33	30
84	3	36	7.69	39
85	2	23	8.00	25
86	1	19	5.00	20
87	1	24	4.00	25
88	1	23	4.17	24
89	2	31	6.06	33
90	1	20	4.76	21
91	1	13	7.14	14
92	2	19	9.52	21
93	1	20	4.76	21
94	0	16	0.00	16
95	1	25	3.85	26
96	1	16	5.88	17
97	2	25	7.41	27
98	2	13	13.33	15
99	2	19	9.52	21
100	0	17	0.00	17

