CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
99	2	167	1.18	169
100	5	149	3.25	154

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	17	11	60.71	28
2	29	13	69.05	42
3	30	12	71.43	42
4	18	13	58.06	31
5	19	16	54.29	35
6	12	10	54.55	22
7	9	7	56.25	16
8	7	11	38.89	18
9	13	7	65.00	20
10	19	7	73.08	26
11	23	3	88.46	26
12	18	5	78.26	23
13	28	9	75.68	37
14	23	7	76.67	30
15	12	11	52.17	23
16	10	5	66.67	15
17	17	10	62.96	27
18	14	9	60.87	23
19	8	8	50.00	16
20	18	11	62.07	29
21	7	8	46.67	15
22	16	8	66.67	24
23	9	6	60.00	15
24	9	6	60.00	15
25	14	5	73.68	19
26	14	4	77.78	18
27	15	3	83.33	18
28	19	3	86.36	22
29	15	6	71.43	21
30	18	3	85.71	21
31	10	8	55.56	18
32	13	4	76.47	17
33	13	7	65.00	20
34	18	4	81.82	22
35	8	1	88.89	9
36	12	5	70.59	17
37	11	4	73.33	15
38	15	4	78.95	19
39	6	6	50.00	12
40	11	4	73.33	15
41	12	7	63.16	19
42	11	5	68.75	16
43	11	7	61.11	18
44	13	5	72.22	18
45	10	5	66.67	15
46	11	6	64.71	17
47	13	3	81.25	16
48	13	5	72.22	18
49	16	6	72.73	22
50	14	2	87.50	16
51	6	0	100.00	6
52	6	4	60.00	10
53	9	3	75.00	12
54	11	4	73.33	15
55	5	5	50.00	10
56	10	1	90.91	11
57	11	4	73.33	15
58	2	2	50.00	4
59	4	2	66.67	6
60	9	4	69.23	13
61	7	0	100.00	7
62	8	3	72.73	11
63	6	5	54.55	11
64	7	4	63.64	11
65	9	3	75.00	12
66	4	3	57.14	7
67	9	6	60.00	15
68	3	4	42.86	7
69	11	4	73.33	15
70	6	2	75.00	8
71	7	0	100.00	7
72	3	2	60.00	5
73	4	4	50.00	8
74	4	3	57.14	7
75	6	2	75.00	8
76	5	1	83.33	6
77	6	1	85.71	7
78	5	3	62.50	8
79	6	2	75.00	8
80	4	2	66.67	6
81	2	4	33.33	6
82	3	3	50.00	6
83	4	0	100.00	4
84	5	2	71.43	7
85	6	2	75.00	8
86	3	3	50.00	6
87	6	0	100.00	6
88	5	4	55.56	9
89	3	1	75.00	4
90	6	0	100.00	6
91	4	2	66.67	6
92	1	2	33.33	3
93	3	1	75.00	4
94	1	3	25.00	4
95	6	1	85.71	7
96	3	2	60.00	5
97	5	1	83.33	6
98	2	0	100.00	2
99	2	2	50.00	4
100	2	0	100.00	2

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	21	90	18.92	111
2	10	19	34.48	29
3	12	31	27.91	43
4	7	52	11.86	59
5	5	75	6.25	80
6	1	61	1.61	62
7	2	32	5.88	34
8	0	51	0.00	51
9	0	48	0.00	48
10	2	28	6.67	30
11	9	49	15.52	58
12	1	33	2.94	34
13	2	31	6.06	33
14	2	47	4.08	49
15	0	38	0.00	38
16	2	31	6.06	33
17	0	35	0.00	35
18	4	47	7.84	51
19	0	36	0.00	36
20	4	35	10.26	39
21	0	39	0.00	39
22	3	32	8.57	35
23	1	36	2.70	37
24	4	37	9.76	41
25	0	23	0.00	23
26	2	35	5.41	37
27	0	37	0.00	37
28	1	26	3.70	27
29	1	25	3.85	26
30	1	34	2.86	35
31	1	19	5.00	20
32	0	32	0.00	32
33	0	38	0.00	38
34	0	31	0.00	31
35	0	23	0.00	23
36	1	19	5.00	20
37	0	33	0.00	33
38	2	21	8.70	23
39	0	26	0.00	26
40	0	22	0.00	22
41	1	22	4.35	23
42	1	26	3.70	27
43	1	27	3.57	28
44	1	35	2.78	36
45	0	22	0.00	22
46	0	24	0.00	24
47	0	17	0.00	17
48	2	19	9.52	21
49	0	27	0.00	27
50	0	19	0.00	19
51	0	23	0.00	23
52	1	10	9.09	11
53	1	20	4.76	21
54	1	19	5.00	20
55	0	16	0.00	16
56	0	15	0.00	15
57	1	16	5.88	17
58	0	17	0.00	17
59	1	11	8.33	12
60	0	20	0.00	20
61	0	25	0.00	25
62	0	17	0.00	17
63	0	12	0.00	12
64	0	14	0.00	14
65	1	17	5.56	18
66	0	14	0.00	14
67	0	16	0.00	16
68	0	16	0.00	16
69	0	15	0.00	15
70	0	12	0.00	12
71	0	11	0.00	11
72	0	11	0.00	11
73	0	17	0.00	17
74	0	7	0.00	7
75	1	10	9.09	11
76	0	16	0.00	16
77	0	19	0.00	19
78	1	9	10.00	10
79	0	10	0.00	10
80	0	10	0.00	10
81	0	12	0.00	12
82	0	8	0.00	8
83	0	13	0.00	13
84	0	9	0.00	9
85	0	6	0.00	6
86	0	8	0.00	8
87	2	7	22.22	9
88	0	15	0.00	15
89	0	6	0.00	6
90	0	10	0.00	10
91	0	15	0.00	15
92	0	6	0.00	6
93	0	13	0.00	13
94	0	10	0.00	10
95	0	7	0.00	7
96	0	8	0.00	8
97	0	7	0.00	7
98	0	7	0.00	7
99	0	5	0.00	5
100	0	4	0.00	4

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	32	86	27.12	118
2	36	73	33.03	109
3	43	78	35.54	121
4	11	88	11.11	99
5	22	116	15.94	138
6	12	154	7.23	166
7	2	169	1.17	171
8	13	157	7.65	170
9	6	112	5.08	118
10	7	137	4.86	144
11	6	100	5.66	106
12	7	115	5.74	122
13	6	120	4.76	126
14	7	116	5.69	123
15	10	117	7.87	127
16	10	114	8.06	124
17	4	122	3.17	126
18	8	109	6.84	117
19	9	113	7.38	122
20	4	105	3.67	109
21	8	107	6.96	115
22	3	89	3.26	92
23	2	117	1.68	119
24	5	106	4.50	111
25	1	109	0.91	110
26	3	103	2.83	106
27	4	99	3.88	103
28	5	124	3.88	129
29	3	77	3.75	80
30	4	97	3.96	101
31	3	102	2.86	105
32	4	73	5.19	77
33	0	83	0.00	83
34	4	92	4.17	96
35	4	89	4.30	93
36	3	86	3.37	89
37	1	75	1.32	76
38	3	78	3.70	81
39	6	87	6.45	93
40	2	71	2.74	73
41	2	103	1.90	105
42	3	64	4.48	67
43	1	72	1.37	73
44	1	70	1.41	71
45	1	74	1.33	75
46	1	72	1.37	73
47	2	68	2.86	70
48	2	64	3.03	66
49	0	67	0.00	67
50	2	67	2.90	69
51	1	67	1.47	68
52	0	62	0.00	62
53	0	63	0.00	63
54	1	56	1.75	57
55	0	64	0.00	64
56	1	64	1.54	65
57	0	52	0.00	52
58	0	45	0.00	45
59	0	58	0.00	58
60	0	57	0.00	57
61	0	52	0.00	52
62	0	63	0.00	63
63	0	43	0.00	43
64	2	54	3.57	56
65	0	50	0.00	50
66	0	55	0.00	55
67	1	51	1.92	52
68	1	35	2.78	36
69	0	51	0.00	51
70	2	39	4.88	41
71	0	44	0.00	44
72	0	39	0.00	39
73	0	49	0.00	49
74	0	49	0.00	49
75	0	46	0.00	46
76	0	36	0.00	36
77	0	33	0.00	33
78	1	36	2.70	37
79	0	43	0.00	43
80	1	36	2.70	37
81	1	37	2.63	38
82	1	45	2.17	46
83	1	40	2.44	41
84	0	27	0.00	27
85	0	24	0.00	24
86	0	30	0.00	30
87	1	41	2.38	42
88	1	32	3.03	33
89	0	21	0.00	21
90	1	25	3.85	26
91	0	25	0.00	25
92	0	26	0.00	26
93	1	27	3.57	28
94	1	33	2.94	34
95	0	27	0.00	27
96	2	34	5.56	36
97	0	21	0.00	21
98	1	33	2.94	34
99	1	35	2.78	36
100	0	19	0.00	19

