CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
3	25	81	23.58	106
4	15	100	13.04	115
5	12	142	7.79	154
6	10	158	5.95	168
7	6	102	5.56	108
8	3	81	3.57	84
9	6	82	6.82	88
10	5	106	4.50	111
11	10	78	11.36	88
12	2	86	2.27	88
13	6	111	5.13	117
14	3	109	2.68	112
15	4	83	4.60	87
16	5	92	5.15	97
17	5	82	5.75	87
18	4	97	3.96	101
19	3	75	3.85	78
20	3	90	3.23	93
21	4	77	4.94	81
22	1	74	1.33	75
23	4	77	4.94	81
24	1	89	1.11	90
25	2	77	2.53	79
26	2	81	2.41	83
27	1	84	1.18	85
28	4	58	6.45	62
29	3	70	4.11	73
30	2	70	2.78	72
31	1	60	1.64	61
32	2	71	2.74	73
33	1	58	1.69	59
34	0	54	0.00	54
35	2	60	3.23	62
36	1	58	1.69	59
37	3	62	4.62	65
38	3	47	6.00	50
39	0	52	0.00	52
40	0	65	0.00	65
41	1	54	1.82	55
42	1	56	1.75	57
43	2	42	4.55	44
44	1	38	2.56	39
45	1	49	2.00	50
46	3	60	4.76	63
47	1	44	2.22	45
48	1	46	2.13	47
49	2	42	4.55	44
50	0	42	0.00	42
51	0	50	0.00	50
52	1	46	2.13	47
53	2	48	4.00	50
54	0	48	0.00	48
55	2	41	4.65	43
56	1	34	2.86	35
57	0	50	0.00	50
58	1	34	2.86	35
59	0	30	0.00	30
60	0	26	0.00	26
61	0	35	0.00	35
62	0	32	0.00	32
63	0	37	0.00	37
64	1	40	2.44	41
65	3	32	8.57	35
66	0	32	0.00	32
67	0	30	0.00	30
68	0	31	0.00	31
69	1	28	3.45	29
70	0	27	0.00	27
71	1	31	3.12	32
72	0	34	0.00	34
73	0	27	0.00	27
74	2	29	6.45	31
75	1	21	4.55	22
76	0	24	0.00	24
77	0	36	0.00	36
78	0	27	0.00	27
79	0	20	0.00	20
80	0	19	0.00	19
81	0	28	0.00	28
82	0	16	0.00	16
83	0	22	0.00	22
84	0	18	0.00	18
85	0	13	0.00	13
86	0	15	0.00	15
87	0	16	0.00	16
88	0	28	0.00	28
89	0	17	0.00	17
90	0	17	0.00	17
91	1	24	4.00	25
92	0	21	0.00	21
93	0	17	0.00	17
94	0	17	0.00	17
95	0	10	0.00	10
96	0	17	0.00	17
97	1	15	6.25	16
98	1	16	5.88	17
99	0	10	0.00	10
100	0	13	0.00	13

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	66	154	30.00	220
2	61	208	22.68	269
3	62	207	23.05	269
4	38	198	16.10	236
5	27	276	8.91	303
6	22	300	6.83	322
7	23	327	6.57	350
8	14	317	4.23	331
9	16	300	5.06	316
10	11	306	3.47	317
11	11	281	3.77	292
12	13	277	4.48	290
13	14	250	5.30	264
14	13	310	4.02	323
15	12	263	4.36	275
16	17	269	5.94	286
17	9	250	3.47	259
18	12	251	4.56	263
19	16	241	6.23	257
20	16	243	6.18	259
21	16	234	6.40	250
22	6	232	2.52	238
23	9	224	3.86	233
24	8	224	3.45	232
25	6	230	2.54	236
26	6	201	2.90	207
27	7	222	3.06	229
28	3	195	1.52	198
29	6	208	2.80	214
30	5	217	2.25	222
31	3	206	1.44	209
32	2	179	1.10	181
33	5	174	2.79	179
34	6	186	3.12	192
35	5	184	2.65	189
36	3	177	1.67	180
37	5	168	2.89	173
38	2	175	1.13	177
39	4	185	2.12	189
40	6	162	3.57	168
41	4	177	2.21	181
42	2	142	1.39	144
43	0	139	0.00	139
44	6	173	3.35	179
45	2	159	1.24	161
46	9	142	5.96	151
47	3	130	2.26	133
48	6	130	4.41	136
49	5	141	3.42	146
50	3	157	1.88	160
51	4	120	3.23	124
52	6	126	4.55	132
53	0	130	0.00	130
54	2	120	1.64	122
55	2	124	1.59	126
56	5	111	4.31	116
57	2	117	1.68	119
58	6	104	5.45	110
59	0	120	0.00	120
60	4	116	3.33	120
61	1	98	1.01	99
62	5	103	4.63	108
63	3	94	3.09	97
64	0	91	0.00	91
65	2	104	1.89	106
66	2	113	1.74	115
67	1	97	1.02	98
68	2	78	2.50	80
69	0	93	0.00	93
70	2	83	2.35	85
71	4	88	4.35	92
72	1	85	1.16	86
73	3	91	3.19	94
74	4	67	5.63	71
75	1	88	1.12	89
76	0	81	0.00	81
77	2	80	2.44	82
78	0	85	0.00	85
79	1	72	1.37	73
80	3	73	3.95	76
81	1	69	1.43	70
82	4	75	5.06	79
83	2	71	2.74	73
84	1	58	1.69	59
85	1	77	1.28	78
86	0	64	0.00	64
87	1	54	1.82	55
88	2	59	3.28	61
89	0	59	0.00	59
90	1	53	1.85	54
91	2	54	3.57	56
92	1	51	1.92	52
93	0	56	0.00	56
94	1	44	2.22	45
95	1	64	1.54	65
96	1	53	1.85	54
97	1	47	2.08	48
98	0	41	0.00	41
99	0	37	0.00	37
100	0	33	0.00	33

